,GEOID,peopleOfColor,peopleOfColor_pcntl,highSchool,highSchool_pcntl,percent_lowincome,percent_lowincome_pcntl,percent_lingiso,percent_lingiso_pcntl,percent_disability,percent_disability_pcntl,HH_Burdened_Pct,HH_Burdened_Pct_pcntl,socEco_geoMean,geoMeanDist,socEco_arthMean,arthMeanDist,geoMeanRank - arthMeanRank
2281,80590103053,0.321428571,61.53846154,0.009915014,4.848093083,0.355065196,70.86206897,0,0,0.149171271,79.6533106,0.392694064,74.24242424,22.36134376,0.427236693,48.52405974,0.593997735,-0.166761042
741,80130125071,0.245683931,48.95624821,0,0,0.517654897,88.41954023,0.016806723,21.5625,0.043556759,3.779482808,0.504201681,91.05202973,17.82910666,0.332389581,42.29496683,0.498867497,-0.166477916
968,80259696002,0.399596367,70.88933371,0.1179941,70.68519716,0.326942482,66.29310345,0,0,0.246131326,97.89712987,0.138728324,7.08976558,24.76261995,0.483012458,52.14242163,0.649207248,-0.16619479
2651,80690010035,0.2268431,46.06805834,0,0,0.420579421,78.82183908,0,0,0.098136875,44.18868997,0.323848238,58.03316181,14.50459606,0.255662514,37.8519582,0.421574179,-0.165911665
811,80130132072,0.181818182,35.85930798,0,0,0.229946524,48.76436782,0,0,0.090788894,36.91389599,0.606779661,97.57004002,13.58944786,0.231879955,36.5179353,0.397791619,-0.165911665
1117,80310019021,0.303341902,59.05061481,0,0,0,0,0,0,0.032133676,1.165103723,0.421052632,79.78845054,4.200053678,0.025198188,23.33402818,0.190826727,-0.165628539
3168,81010028012,0.807663411,96.59708321,0.024453024,20.32967033,0.581517656,92.72988506,0,0,0.170760697,87.07019039,0.450901804,84.93424814,33.23107586,0.626840317,63.61017952,0.792468856,-0.165628539
538,80050823001,0.520673813,81.72719474,0.074492099,54.62184874,0.029096478,2.816091954,0,0,0.108251143,54.47570332,0.366197183,68.78216123,19.00391505,0.355889015,43.73716667,0.521234428,-0.165345413
3144,81010020004,0.67350038,90.44895625,0.289443814,93.76212023,0.644646925,95.48850575,0,0,0.28091651,99.00539926,0.304347826,52.28702115,40.15495492,0.707531144,71.83200044,0.872876557,-0.165345413
3056,80930005002,0.031088083,1.915927938,0.028627838,24.33742728,0.319516408,65.14367816,0,0,0.300518135,99.65899403,0.270693512,42.16695254,15.28747658,0.274348811,38.87049666,0.439411099,-0.165062288
1741,80410019002,0.284161491,56.33400057,0.272818455,92.82482224,0.636889992,95.22988506,0,0,0.188576228,92.24211424,0.571644042,96.11206404,40.50287535,0.711778029,72.12381436,0.875707814,-0.163929785
165,80010093062,0.547068316,83.41435516,0.166029074,80.89851325,0.055406132,8.218390805,0,0,0.162381219,83.88746803,0.345794393,63.60777587,25.81443181,0.502265006,53.33775052,0.665911665,-0.163646659
2244,80590101004,0.378666667,68.37289105,0.345505618,96.47705236,0.618666667,94.25287356,0,0,0.168341232,86.13242398,0.578014184,96.31217839,41.56633571,0.721404304,73.59123656,0.885050963,-0.163646659
2287,80590103072,0.076298701,9.837003146,0.058419244,46.18616677,0.006493506,0.114942529,0,0,0.150684932,80.50582552,0.060070671,0.600343053,3.689892488,0.019252548,22.87404684,0.182616082,-0.163363533
2890,80770013022,0.267880364,53.18844724,0.099656357,65.28765352,0.232769831,49.1954023,0,0,0.174985434,88.60471725,0.100346021,2.744425386,18.61002087,0.348527746,43.17010762,0.511325028,-0.162797282
38,80010085055,0.198726115,39.86273949,0.081818182,58.59728507,0.049681529,6.982758621,0.033333333,44,0.167630058,85.45041205,0.036666667,0.228702115,15.52928454,0.281993205,39.18698289,0.444507361,-0.162514156
1059,80310009032,0.844315245,97.56934515,0.292253521,93.82676147,0.724806202,98.04597701,0.004672897,1.125,0.079388806,26.37112816,0.441588785,83.19039451,36.10528009,0.665911665,66.68810105,0.827576444,-0.161664779
2610,80679711001,0.419236417,72.6908779,0.016786571,11.50614092,0.581255374,92.70114943,0,0,0.061519303,13.18556408,0.466666667,87.33562035,21.14125709,0.400622877,46.23655878,0.56200453,-0.161381653
2703,80690013052,0.421356421,72.94824135,0.200564972,85.90820944,0.579425113,92.5862069,0,0,0.06828269,17.9028133,0.543478261,94.56832476,31.52901918,0.601925255,60.65229929,0.763306908,-0.161381653
2979,80859664003,0.428901734,73.4915642,0.148148148,77.18164189,0.188439306,39.54022989,0,0,0.149427092,79.93748224,0.115671642,4.31675243,20.64348663,0.392412231,45.74461177,0.553793884,-0.161381653
134,80010090012,0.669713336,90.36316843,0.250364964,91.07950873,0.445798319,81.66666667,0,0,0.17095379,87.12702472,0.485424588,89.33676387,41.66518776,0.722253681,73.26218874,0.883352208,-0.161098528
3309,81190102012,0.095899931,14.09779811,0.00625,1.777634131,0.321751216,65.60344828,0,0,0.183709606,91.07701051,0.285714286,46.59805603,13.82344058,0.237259343,36.52565784,0.398074745,-0.160815402
535,80050822002,0.796674225,96.225336,0.133858268,74.07886231,0.660619803,96.09195402,0,0,0.114366285,59.39187269,0.671023965,99.08519154,39.89340349,0.704133635,70.81220276,0.864665912,-0.160532276
3158,81010026001,0.483408072,78.69602516,0.09073724,62.47575953,0.752466368,98.76436782,0,0,0.231798302,96.87411196,0.517241379,92.45283019,40.40161841,0.710079275,71.54384911,0.870328426,-0.160249151
1647,80370004021,0.726872247,93.16557049,0.486101695,99.54751131,0.318502203,64.88505747,0.128093159,86.875,0.027708333,0.738846263,0.26783115,41.25214408,34.17598147,0.638448471,64.41068827,0.798697622,-0.160249151
937,80150002001,0.22512011,45.69631112,0.00543971,1.228183581,0.271650629,56.20689655,0,0,0.177682209,89.31514635,0.242268041,33.53344768,14.53972613,0.257361268,37.66333088,0.417327293,-0.159966025
3105,81010008001,0.749484536,94.13783243,0.205298013,86.48998061,0.541237113,90,0,0,0.234687084,97.1582836,0.251655629,36.3350486,37.05069399,0.67610419,67.35352421,0.835787089,-0.159682899
1057,80310009025,0.756617647,94.338004,0.34279476,96.31544926,0.572794118,92.18390805,0,0,0.07534581,23.38732594,0.417840376,79.15951973,34.02150949,0.63788222,64.23070116,0.797281993,-0.159399773
1345,80310048011,0.569310123,84.64398055,0.044181034,35.97285068,0,0,0,0,0.1191067,62.74509804,0.248917749,35.30588908,13.7456827,0.236409966,36.44463639,0.39580974,-0.159399773
2043,80410080003,0.274343776,54.76122391,0.014002334,8.72656755,0.410668925,77.75862069,0,0,0.198312236,93.89030975,0.424543947,80.24585477,25.57710706,0.496885617,52.56376278,0.656002265,-0.159116648
1143,80310027025,0.296619411,58.07835287,0.006082725,1.583710407,0.292257361,60.22988506,0,0,0.081433225,28.36032964,0.448275862,84.44825615,15.38629339,0.278312571,38.78342235,0.437146093,-0.158833522
1740,80410019001,0.664458301,90.0486131,0.18549346,83.87201034,0.726422447,98.13218391,0,0,0.188576228,92.24211424,0.375222816,70.81189251,41.12982224,0.719422424,72.51780235,0.87797282,-0.158550396
3121,81010010003,0.609510086,87.0746354,0.162217659,80.12281836,0.537463977,89.79885057,0,0,0.187987355,92.01477693,0.462783172,86.62092624,41.3427959,0.719988675,72.60533458,0.878539071,-0.158550396
2604,80679708004,0.298230834,58.33571633,0,0,0.292333614,60.34482759,0,0,0.058856268,11.82154021,0.385304659,72.61292167,12.02385583,0.19592299,33.85250097,0.35419026,-0.158267271
144,80010091032,0.85480226,97.94109236,0.418530351,98.54557207,0.632027257,94.88505747,0,0,0.14205186,76.95368002,0.290249433,47.8273299,38.72138671,0.694507361,69.35878864,0.852491506,-0.157984145
3162,81010027002,0.855920114,98.02688018,0.098226467,64.89980608,0.475035663,85.02873563,0,0,0.200262763,94.31656721,0.444846293,83.64779874,40.27474511,0.70781427,70.98663131,0.865798414,-0.157984145
3096,81010004001,0.585298197,86.01658564,0.185446009,83.83968972,0.639389736,95.28735632,0,0,0.286293294,99.26115374,0.327586207,58.9193825,39.87347695,0.70385051,70.55402799,0.861834655,-0.157984145
1458,80310120143,0.321924144,61.62424936,0.086142322,60.50420168,0.01480111,0.718390805,0,0,0.112270389,57.77209434,0.232445521,30.64608348,12.96179571,0.217723669,35.21083661,0.375424689,-0.157701019
3119,81010010001,0.682959946,90.87789534,0.188405797,84.29217841,0.706720978,97.64367816,0,0,0.187987355,92.01477693,0.326732673,58.77644368,39.91704883,0.704699887,70.60082875,0.86211778,-0.157417894
729,80130122043,0.152014652,28.88189877,0,0,0.326007326,66.20689655,0,0,0.088379705,35.15203183,0.449704142,84.70554603,13.36283303,0.227916195,35.82439553,0.385050963,-0.157134768
1446,80310119022,0.525297619,82.18472977,0.122593718,71.71945701,0.01860119,1.149425287,0,0,0.090544229,36.80022734,0.206597222,22.6700972,13.34654308,0.227349943,35.75398943,0.384484711,-0.157134768
2574,80659617003,0.429158111,73.52016014,0.162666667,80.1874596,0.349075975,69.59770115,0,0,0.137906395,74.85080989,0.13671875,6.775300172,24.34289018,0.473952435,50.82190516,0.631087203,-0.157134768
2290,80590103082,0.237644585,47.69802688,0.101529903,65.96638655,0.181913775,38.13218391,0,0,0.104820724,51.34981529,0.057065217,0.51457976,12.12042166,0.199037373,33.94349873,0.355039638,-0.156002265
1802,80410034002,0.065173116,7.863883329,0.007992895,3.167420814,0.226748133,48.04597701,0,0,0.154661017,81.55726059,0.416949153,79.04516867,14.05690262,0.244337486,36.61328507,0.399490374,-0.155152888
3129,81010015001,0.496621622,80.04003432,0.120265152,71.29928895,0.585499316,92.87356322,0,0,0.245636441,97.78346121,0.457286432,85.79188107,40.55079393,0.712910532,71.29803813,0.86806342,-0.155152888
1858,80410045013,0.413758724,72.29053474,0.230638298,89.26955398,0.645,95.57471264,0,0,0.14705274,78.99971583,0.522022838,92.79588336,40.66433493,0.714609287,71.48840009,0.869479049,-0.154869762
3157,81010025003,0.547842402,83.4429511,0.120805369,71.39625081,0.547842402,90.63218391,0,0,0.194075199,93.20829781,0.452586207,85.27730132,40.31245575,0.708380521,70.65949749,0.862967157,-0.154586636
2239,80590100002,0.111449452,17.90105805,0,0,0.33545108,67.21264368,0,0,0.09846583,44.52969594,0.410550459,78.07318468,12.6934658,0.212061155,34.61943039,0.366647792,-0.154586636
689,80099646001,0.325423729,62.33914784,0.24,90.20685197,0.546409807,90.54597701,0,0,0.217737003,95.96476272,0.194630872,19.32532876,31.32213608,0.597678369,59.73034472,0.752265006,-0.154586636
2860,80770007003,0.247670807,49.61395482,0.008433735,3.425985779,0.392857143,75.74712644,0,0,0.134788799,73.00369423,0.351097179,64.97998856,19.84479752,0.377406569,44.46179164,0.531143828,-0.153737259
1984,80410063022,0.577003484,85.30168716,0.142259414,76.11506141,0.630662021,94.85632184,0,0,0.148984199,79.53964194,0.480672269,88.87935963,40.4091618,0.710362401,70.782012,0.86409966,-0.153737259
3155,81010025001,0.492307692,79.43951959,0.14375,76.21202327,0.528205128,89.02298851,0,0,0.194075199,93.20829781,0.458791209,86.04917095,40.36087655,0.709229898,70.65533336,0.862400906,-0.153171008
201,80010093253,0.102182012,15.4704032,0,0,0.275146354,56.7816092,0,0,0.112420671,58.05626598,0.398913043,75.30017153,12.5138919,0.206398641,34.26807498,0.359286523,-0.152887882
2994,80859666021,0.052042802,5.233056906,0.063731932,48.77181642,0.29789319,61.43678161,0,0,0.183581125,91.02017619,0.387341772,73.04173814,21.69419815,0.415062288,46.58392821,0.567100793,-0.152038505
1744,80410020002,0.464990138,76.78009723,0.175159236,82.41758242,0.58086785,92.64367816,0,0,0.237078486,97.32878659,0.366096866,68.72498571,39.71062425,0.702434881,69.64918835,0.854473386,-0.152038505
720,80130122022,0.182405567,35.91649986,0.014874142,9.760827408,0.607852883,93.76436782,0,0,0.055010455,8.752486502,0.650727651,98.57061178,17.46289444,0.323046433,41.12746556,0.475084938,-0.152038505
3149,81010023001,0.644549763,88.87617958,0.146453089,76.82611506,0.665876777,96.37931034,0,0,0.188732394,92.35578289,0.343859649,63.12178388,39.56582603,0.702151755,69.59319529,0.853907135,-0.151755379
2326,80590109011,0.045597484,3.831855876,0.034188034,29.02391726,0.028301887,2.672413793,0,0,0.146041942,78.40295539,0.417322835,79.1023442,11.07299527,0.17412231,32.17224775,0.325594564,-0.151472254
3033,80899683004,0.395604396,70.43179868,0.233890215,89.68972204,0.481684982,85.74712644,0,0,0.171751969,87.72378517,0.468965517,87.53573471,40.10257836,0.707248018,70.18802784,0.85815402,-0.150906002
3120,81010010002,0.800543478,96.33971976,0.156673114,78.99159664,0.417177914,78.41954023,0,0,0.187987355,92.01477693,0.39,73.72784448,39.92239735,0.704983012,69.91557967,0.855889015,-0.150906002
1778,80410030001,0.499371069,80.26880183,0.114754098,69.84486102,0.667506297,96.43678161,0,0,0.127196433,67.94543905,0.66751269,98.94225272,39.21127898,0.698187995,68.90635604,0.848810872,-0.150622877
249,80010150002,0.506976744,80.72633686,0.370720189,97.18810601,0.475193798,85.0862069,0,0,0.159182306,82.92128446,0.395876289,74.81417953,40.07340489,0.706964892,70.12268563,0.857304643,-0.150339751
270,80039603003,0.707627119,92.30769231,0.147308782,76.98771816,0.411504425,77.81609195,0,0,0.173505976,88.51946576,0.446601942,84.04802744,40.02971621,0.706115515,69.94649927,0.856455266,-0.150339751
1147,80310027034,0.087388282,12.43923363,0,0,0.269116187,55.74712644,0,0,0.096124328,42.114237,0.465116279,86.99256718,11.68121092,0.187712344,32.88219404,0.337768969,-0.150056625
414,80050068564,0.412340842,72.14755505,0.091954023,62.86360698,0.183153771,38.56321839,0,0,0.047193708,5.001420858,0.520979021,92.73870783,20.80613624,0.394960362,45.21908485,0.544733862,-0.149773499
2139,80519638002,0.016177958,0.686302545,0.004618938,0.808015514,0.311425683,63.73563218,0,0,0.038853503,2.159704461,0.360849057,67.32418525,4.154134047,0.024348811,22.45230666,0.17412231,-0.149773499
2760,80690019031,0.038043478,2.77380612,0,0,0.1875,39.39655172,0.084985836,75.375,0.142976356,77.5220233,0.121813031,4.83133219,12.06541523,0.197055493,33.31645222,0.346828992,-0.149773499
1777,80410029005,0.487700535,79.06777238,0.098196393,64.86748546,0.528342246,89.05172414,0,0,0.185164935,91.61693663,0.50137741,90.85191538,39.50600601,0.701585504,69.242639,0.851075878,-0.149490374
91,80010085454,0.24556962,48.92765227,0.070359281,52.32708468,0,0,0,0,0.081395349,28.21824382,0.436363636,82.59005146,13.46758646,0.229614949,35.34383871,0.378822197,-0.149207248
1253,80310041012,0.834829443,97.19759794,0.11878453,70.94376212,0.544938505,90.34482759,0,0,0.10383018,49.61636829,0.560606061,95.45454545,37.87178466,0.684881087,67.2595169,0.833522084,-0.148640997
2147,80559606002,0.714035088,92.56505576,0.141242938,75.75953458,0.520175439,88.50574713,0,0,0.296890029,99.57374254,0.284232365,46.1406518,37.65714572,0.682332956,67.09078864,0.830690827,-0.148357871
1937,80410052013,0.498798077,80.24020589,0.247524752,90.85326438,0.388221154,75.11494253,0,0,0.185026228,91.47485081,0.401337793,75.78616352,39.49648287,0.701302378,68.91157119,0.849093998,-0.147791619
2634,80690006001,0.382105263,68.85902202,0,0,NA,NA,NA,NA,0.093208646,39.13043478,NA,NA,13.91527653,0.241223103,35.9964856,0.388731597,-0.147508494
3170,81010028014,0.74490566,93.93766085,0.195550351,85.48804137,0.409056604,77.5862069,0,0,0.170760697,87.07019039,0.362563238,67.75300172,39.28450428,0.699603624,68.63918354,0.846828992,-0.147225368
1063,80310009041,0.680091185,90.64912782,0.237931034,90.01292825,0.397849462,76.46551724,0,0,0.161740999,83.74538221,0.38215103,72.15551744,39.45124933,0.701019253,68.83807883,0.847961495,-0.146942242
3153,81010024001,0.592371871,86.30254504,0.08,57.59534583,0.516090584,88.3045977,0,0,0.260479042,98.40863882,0.407103825,77.3299028,38.66302525,0.69394111,67.9901717,0.840883352,-0.146942242
1758,80410024002,0.360724234,66.57134687,0.017274472,12.15255333,0.43220339,80.0862069,0,0,0.208422694,95.05541347,0.395705521,74.757004,27.78797447,0.540486976,54.77042076,0.686579841,-0.146092865
3200,81010029162,0.404602821,71.40406062,0.173501577,82.06205559,0.483296214,85.91954023,0,0,0.236369269,97.21511793,0.393474088,74.41395083,39.22451383,0.698471121,68.5024542,0.844563986,-0.146092865
3528,80970001003,0,0,0,0,0.037,4.310344828,0,0,0.101075269,47.05882353,0.461538462,86.53516295,5.097895742,0.037938845,22.98405522,0.18403171,-0.146092865
3110,81010009023,0.343723673,64.51243923,0.088282504,61.40917906,0.190395956,40.02873563,0,0,0.18274924,90.73600455,0.112600536,3.916523728,19.58039762,0.369762174,43.4338137,0.515571914,-0.14580974
2851,80770006012,0.031380753,1.973119817,0.03968254,33.16095669,0.447698745,81.83908046,0,0,0.150354296,80.3637397,0.220689655,27.12978845,15.06172219,0.268120045,37.41111419,0.413363533,-0.145243488
3017,80870007003,0.460035524,76.57992565,0.183098592,83.645766,0.490822972,86.37931034,0,0,0.124913734,66.26882637,0.570771001,96.08347627,39.00806764,0.696489241,68.15955077,0.841732729,-0.145243488
1996,80410066003,0.057182706,6.348298542,0.013722127,8.403361345,0.251046025,52.55747126,0,0,0.168496622,86.21767548,0.430517711,81.38936535,16.43052608,0.299263873,39.15269533,0.444224236,-0.144960362
1257,80310041023,0.778453519,95.39605376,0.16398243,80.5106658,0.397007042,76.35057471,0,0,0.137027405,74.33930094,0.442159383,83.3619211,39.21001914,0.69790487,68.32641939,0.842865232,-0.144960362
2263,80590102121,0.381663113,68.7732342,0.021306818,16.93600517,0.148187633,30.77586207,0,0,0.216949153,95.68059108,0.090361446,2.086906804,13.8822947,0.238958097,35.70876655,0.383635334,-0.144677237
2869,80770010022,0.173453199,33.9147841,0.120989305,71.49321267,0.534463895,89.59770115,0,0,0.197183099,93.6913896,0.667307692,98.91366495,35.53457442,0.657134768,64.60179208,0.801812005,-0.144677237
3212,81010031051,0.3125,60.19445239,0,0,0.205625,43.04597701,0,0,0.145385955,78.00511509,0.228690229,29.47398513,13.46403287,0.229331823,35.1199216,0.373725934,-0.144394111
2911,80770017023,0.212280702,42.89390906,0.218292683,87.97672915,0.549122807,90.74712644,0,0,0.199233716,94.08922989,0.423762376,80.16009148,37.04097471,0.675537939,65.97784767,0.819648924,-0.144110985
2630,80690005051,0.292837715,57.56362597,0.014347202,9.243697479,0.71532185,97.87356322,0,0,0.083864119,30.66211992,0.522133939,92.82447113,23.00491614,0.44195923,48.02791295,0.585787089,-0.14382786
3288,81170004011,0.031168831,1.944523878,0,0,0.033766234,3.67816092,0,0,0.103838583,49.73003694,0.452755906,85.33447684,5.585103424,0.049546999,23.44786643,0.193091733,-0.143544734
3040,80899686004,0.770800628,94.96711467,0.252771619,91.30575307,0.301412873,62.06896552,0,0,0.204580153,94.62915601,0.320754717,57.03259005,37.77307368,0.683748584,66.66726322,0.827010193,-0.143261608
2928,80810003001,0.04511895,3.746068058,0.075471698,55.07433743,0.278096801,57.27011494,0,0,0.132937245,71.83859051,0.405959032,77.01543739,20.07080376,0.382785957,44.15742472,0.525764439,-0.142978482
2146,80559606001,0.370526316,67.51501287,0.07977208,57.46606335,0.694736842,97.44252874,0,0,0.296890029,99.57374254,0.415224913,78.73070326,37.90020435,0.685164213,66.78800846,0.828142695,-0.142978482
